session_id,variant,dataset,round,client_id,train_loss,num_examples,training_time_s,active_classes,cpu_percent,ram_used_mb,cpu_temp_c
baseline_20260624_215747,baseline,UCIHAR,2,0,0.033560091764421054,1254,176.58,6,93.4,1019.6,57.5
baseline_20260624_215747,baseline,UCIHAR,2,1,0.040758099406957626,684,35.42,6,90.3,1018.5,67.2
baseline_20260624_215747,baseline,UCIHAR,2,2,0.023715525749139488,666,35.45,6,90.1,1027.8,69.1
baseline_20260624_215747,baseline,UCIHAR,2,3,0.05066181854768233,738,40.58,6,90.0,989.5,67.7
baseline_20260624_215747,baseline,UCIHAR,2,4,0.04429567518777081,936,49.68,6,91.8,1014.8,72.5
baseline_20260624_215747,baseline,UCIHAR,2,5,0.04081031544774305,1038,59.12,6,91.0,997.4,71.6
baseline_20260624_215747,baseline,UCIHAR,2,6,0.045740966900036886,864,47.54,6,91.1,1001.9,67.7
baseline_20260624_215747,baseline,UCIHAR,2,7,0.0385107070637437,894,47.54,6,91.4,995.5,68.7
baseline_20260624_215747,baseline,UCIHAR,2,8,0.03618325133408819,954,51.4,6,91.5,984.5,69.6
baseline_20260624_215747,baseline,UCIHAR,2,9,0.044442420753722005,834,45.69,6,91.3,975.6,67.2
baseline_20260624_215747,baseline,UCIHAR,3,0,0.025086506956109877,1254,175.23,6,93.9,1025.0,58.4
baseline_20260624_215747,baseline,UCIHAR,3,1,0.03135550264269114,684,35.44,6,90.2,999.4,68.2
baseline_20260624_215747,baseline,UCIHAR,3,2,0.03856734442524612,666,35.48,6,90.2,1022.8,69.1
baseline_20260624_215747,baseline,UCIHAR,3,3,0.028733184857463293,738,40.51,6,90.0,984.7,67.2
baseline_20260624_215747,baseline,UCIHAR,3,4,0.02722276038756328,936,49.88,6,91.5,1015.8,73.5
baseline_20260624_215747,baseline,UCIHAR,3,5,0.03593299488420598,1038,58.87,6,91.8,981.0,71.6
baseline_20260624_215747,baseline,UCIHAR,3,6,0.0313207466656772,864,47.69,6,91.4,1002.3,68.2
baseline_20260624_215747,baseline,UCIHAR,3,7,0.03270866793508713,894,47.56,6,91.3,997.1,69.1
baseline_20260624_215747,baseline,UCIHAR,3,8,0.04438229024942432,954,51.16,6,91.6,988.4,69.6
baseline_20260624_215747,baseline,UCIHAR,3,9,0.03130288902097023,834,46.64,6,90.4,972.3,67.2
baseline_20260624_215747,baseline,UCIHAR,4,0,0.04340298478736689,1254,175.38,6,93.9,1002.4,57.0
baseline_20260624_215747,baseline,UCIHAR,4,1,0.03240295078139752,684,35.98,6,89.2,1015.4,67.7
baseline_20260624_215747,baseline,UCIHAR,4,2,0.027246537175960837,666,35.36,6,90.2,1027.5,69.6
baseline_20260624_215747,baseline,UCIHAR,4,3,0.037047984628853475,738,40.13,6,90.5,986.2,66.7
baseline_20260624_215747,baseline,UCIHAR,4,4,0.038201242818364074,936,49.84,6,90.9,1015.6,73.0
baseline_20260624_215747,baseline,UCIHAR,4,5,0.03882757274550386,1038,58.49,6,92.0,994.1,71.6
baseline_20260624_215747,baseline,UCIHAR,4,6,0.028808990457596686,864,47.65,6,91.2,997.0,67.2
baseline_20260624_215747,baseline,UCIHAR,4,7,0.04137145151169254,894,47.5,6,91.4,994.2,70.6
baseline_20260624_215747,baseline,UCIHAR,4,8,0.05199515387149794,954,51.4,6,91.6,984.7,69.1
baseline_20260624_215747,baseline,UCIHAR,4,9,0.023001927927208062,834,45.8,6,90.9,968.5,67.2
baseline_20260624_215747,baseline,UCIHAR,5,0,0.03554730953060483,1254,176.72,6,93.5,1000.1,57.5
baseline_20260624_215747,baseline,UCIHAR,5,1,0.031405690824612975,684,35.47,6,90.1,1021.6,68.2
baseline_20260624_215747,baseline,UCIHAR,5,2,0.05198271479457617,666,35.46,6,90.2,1026.6,69.1
baseline_20260624_215747,baseline,UCIHAR,5,3,0.037520104976878924,738,40.13,6,90.6,990.4,67.7
baseline_20260624_215747,baseline,UCIHAR,5,4,0.03181573549019439,936,49.66,6,91.7,1019.2,74.0
baseline_20260624_215747,baseline,UCIHAR,5,5,0.03825771556876134,1038,58.46,6,92.0,991.3,72.5
baseline_20260624_215747,baseline,UCIHAR,5,6,0.04026408531129933,864,47.73,6,91.2,1000.2,68.2
baseline_20260624_215747,baseline,UCIHAR,5,7,0.033133296779571816,894,47.53,6,91.2,989.4,69.1
baseline_20260624_215747,baseline,UCIHAR,5,8,0.037400617862918546,954,51.59,6,91.3,988.7,70.1
baseline_20260624_215747,baseline,UCIHAR,5,9,0.03594217017794458,834,46.1,6,91.4,967.8,66.7
baseline_20260624_225729,baseline,UCIHAR,1,0,0.04959395013161396,1254,175.12,6,93.9,1019.2,56.5
baseline_20260624_225729,baseline,UCIHAR,1,1,0.051009388314560054,684,35.83,6,89.4,1021.5,65.7
baseline_20260624_225729,baseline,UCIHAR,1,2,0.04024121100082993,666,35.57,6,90.1,1028.3,67.7
baseline_20260624_225729,baseline,UCIHAR,1,3,0.04923641829836098,738,40.25,6,90.5,993.9,64.8
baseline_20260624_225729,baseline,UCIHAR,1,4,0.04898565023073128,936,49.83,6,91.1,1018.0,70.6
baseline_20260624_225729,baseline,UCIHAR,1,5,0.04128986410796642,1038,58.48,6,92.0,994.2,69.6
baseline_20260624_225729,baseline,UCIHAR,1,6,0.025798677314574327,864,47.93,6,90.1,997.8,65.2
baseline_20260624_225729,baseline,UCIHAR,1,7,0.03531345832519806,894,47.66,6,91.3,996.2,66.7
baseline_20260624_225729,baseline,UCIHAR,1,8,0.04384491579341037,954,51.33,6,91.5,993.1,67.7
baseline_20260624_225729,baseline,UCIHAR,1,9,0.038118231343105435,834,46.42,6,90.8,971.8,64.8
baseline_20260624_225729,baseline,UCIHAR,2,0,0.04575370634464841,1254,175.77,6,93.8,1020.7,57.0
baseline_20260624_225729,baseline,UCIHAR,2,1,0.03560276185162366,684,35.53,6,90.2,1011.0,67.2
baseline_20260624_225729,baseline,UCIHAR,2,2,0.05356881096959114,666,35.45,6,90.3,1025.9,69.6
baseline_20260624_225729,baseline,UCIHAR,2,3,0.04467424534430558,738,40.66,6,89.4,989.9,65.7
baseline_20260624_225729,baseline,UCIHAR,2,4,0.04791780335030386,936,49.73,6,91.7,1014.5,72.5
baseline_20260624_225729,baseline,UCIHAR,2,5,0.04152845181670273,1038,58.78,6,91.8,991.9,71.1
baseline_20260624_225729,baseline,UCIHAR,2,6,0.042921980628027365,864,47.59,6,91.2,1004.9,67.2
baseline_20260624_225729,baseline,UCIHAR,2,7,0.03787849822009985,894,48.05,6,90.3,996.3,69.1
baseline_20260624_225729,baseline,UCIHAR,2,8,0.04629965226298997,954,51.38,6,91.6,992.4,68.7
baseline_20260624_225729,baseline,UCIHAR,2,9,0.03280801404840671,834,46.16,6,91.3,966.5,67.7
baseline_20260624_225729,baseline,UCIHAR,3,0,0.03611290195074521,1254,175.2,6,94.0,1024.4,56.0
baseline_20260624_225729,baseline,UCIHAR,3,1,0.02888712575659156,684,35.64,6,90.0,1019.8,67.2
baseline_20260624_225729,baseline,UCIHAR,3,2,0.04714037671219558,666,35.44,6,90.3,1024.0,69.6
baseline_20260624_225729,baseline,UCIHAR,3,3,0.044495565224100246,738,40.24,6,90.6,994.9,65.7
baseline_20260624_225729,baseline,UCIHAR,3,4,0.037755341335598915,936,50.01,6,90.7,1014.5,72.5
baseline_20260624_225729,baseline,UCIHAR,3,5,0.04370017250766978,1038,58.59,6,91.8,993.5,72.1
baseline_20260624_225729,baseline,UCIHAR,3,6,0.03095468026227676,864,48.08,6,90.1,1005.6,67.7
baseline_20260624_225729,baseline,UCIHAR,3,7,0.03412479660115563,894,47.43,6,91.3,999.4,69.6
baseline_20260624_225729,baseline,UCIHAR,3,8,0.039795274047979286,954,52.03,6,90.4,987.4,70.1
baseline_20260624_225729,baseline,UCIHAR,3,9,0.03704912663222505,834,46.32,6,90.3,966.9,66.7
baseline_20260624_225729,baseline,UCIHAR,4,0,0.02909757809615449,1254,175.27,6,93.9,1020.4,57.0
baseline_20260624_225729,baseline,UCIHAR,4,1,0.039639648981392384,684,35.55,6,89.8,1017.7,67.2
baseline_20260624_225729,baseline,UCIHAR,4,2,0.04012532762717456,666,35.4,6,90.1,1025.3,70.1
baseline_20260624_225729,baseline,UCIHAR,4,3,0.046159507812593474,738,40.23,6,90.6,990.7,66.7
baseline_20260624_225729,baseline,UCIHAR,4,4,0.05026480123134596,936,50.17,6,90.7,1023.1,72.5
baseline_20260624_225729,baseline,UCIHAR,4,5,0.034412663444527425,1038,58.55,6,91.8,993.0,72.1
baseline_20260624_225729,baseline,UCIHAR,4,6,0.03741452163264442,864,47.51,6,91.2,1008.4,67.7
baseline_20260624_225729,baseline,UCIHAR,4,7,0.04350384810151389,894,47.38,6,91.3,1002.1,69.6
baseline_20260624_225729,baseline,UCIHAR,4,8,0.04124722516696368,954,51.38,6,91.7,989.7,69.1
baseline_20260624_225729,baseline,UCIHAR,4,9,0.04304926924837323,834,45.92,6,91.1,969.3,66.7
baseline_20260624_225729,baseline,UCIHAR,5,0,0.03993416783448897,1254,176.67,6,93.3,1018.4,57.5
baseline_20260624_225729,baseline,UCIHAR,5,1,0.03510724375955761,684,35.6,6,90.2,1019.4,67.7
baseline_20260624_225729,baseline,UCIHAR,5,2,0.030319510470144452,666,35.73,6,89.3,1023.9,68.2
baseline_20260624_225729,baseline,UCIHAR,5,3,0.0381125480952588,738,40.46,6,90.3,991.7,65.7
baseline_20260624_225729,baseline,UCIHAR,5,4,0.03449609100685588,936,49.59,6,91.7,1019.1,72.1
baseline_20260624_225729,baseline,UCIHAR,5,5,0.03562425111886114,1038,59.03,6,91.1,970.9,69.6
baseline_20260624_225729,baseline,UCIHAR,5,6,0.041068140882998705,864,47.66,6,91.3,1005.6,66.2
baseline_20260624_225729,baseline,UCIHAR,5,7,0.037512936539804705,894,47.6,6,91.2,978.7,67.7
baseline_20260624_225729,baseline,UCIHAR,5,8,0.040675455637808354,954,51.31,6,91.6,987.3,68.7
baseline_20260624_225729,baseline,UCIHAR,5,9,0.03710457752458751,834,46.53,6,90.4,969.8,65.7
baseline_20260624_225729,baseline,UCIHAR,6,0,0.03578400799367381,1254,175.08,6,93.9,1028.1,57.0
baseline_20260624_225729,baseline,UCIHAR,6,1,0.03298657331615686,684,35.47,6,90.2,1020.8,66.7
baseline_20260624_225729,baseline,UCIHAR,6,2,0.04467188379494473,666,35.46,6,90.1,1027.8,69.1
baseline_20260624_225729,baseline,UCIHAR,6,3,0.037258824947374786,738,40.33,6,90.4,987.6,67.7
baseline_20260624_225729,baseline,UCIHAR,6,4,0.04009763158059546,936,50.0,6,90.6,1010.6,73.0
baseline_20260624_225729,baseline,UCIHAR,6,5,0.04158831103995908,1038,59.21,6,90.8,991.9,71.1
baseline_20260624_225729,baseline,UCIHAR,6,6,0.02999997490014021,864,47.7,6,91.0,1001.4,67.7
baseline_20260624_225729,baseline,UCIHAR,6,7,0.03579094044219416,894,47.64,6,91.2,1002.4,67.7
baseline_20260624_225729,baseline,UCIHAR,6,8,0.04617742834878819,954,51.36,6,91.6,990.9,69.6
baseline_20260624_225729,baseline,UCIHAR,6,9,0.048861009104607195,834,46.29,6,91.2,968.7,66.7
baseline_20260624_225729,baseline,UCIHAR,7,0,0.02134393694761552,1254,175.05,6,94.0,1024.6,57.5
baseline_20260624_225729,baseline,UCIHAR,7,1,0.04099880200810731,684,35.5,6,90.2,1015.9,69.1
baseline_20260624_225729,baseline,UCIHAR,7,2,0.0245614750077948,666,35.44,6,90.2,1026.7,69.1
baseline_20260624_225729,baseline,UCIHAR,7,3,0.0257227188822898,738,40.58,6,89.5,989.1,67.7
baseline_20260624_225729,baseline,UCIHAR,7,4,0.03272993473469147,936,50.14,6,90.6,1017.2,73.0
baseline_20260624_225729,baseline,UCIHAR,7,5,0.03430761699564755,1038,58.89,6,91.0,991.2,71.1
baseline_20260624_225729,baseline,UCIHAR,7,6,0.03525299399804611,864,47.85,6,90.4,1007.3,67.7
baseline_20260624_225729,baseline,UCIHAR,7,7,0.04320628151225929,894,47.58,6,91.0,994.6,70.6
baseline_20260624_225729,baseline,UCIHAR,7,8,0.04013743713897254,954,51.46,6,91.5,995.2,70.6
baseline_20260624_225729,baseline,UCIHAR,7,9,0.030885941868361372,834,46.32,6,90.2,973.6,66.7
baseline_20260624_225729,baseline,UCIHAR,8,0,0.03640255180040473,1254,176.79,6,93.4,1016.6,56.5
baseline_20260624_225729,baseline,UCIHAR,8,1,0.031190630840137602,684,35.85,6,89.2,1021.2,67.2
baseline_20260624_225729,baseline,UCIHAR,8,2,0.034336012904532254,666,35.97,6,89.1,1023.8,69.1
baseline_20260624_225729,baseline,UCIHAR,8,3,0.039165662728588686,738,40.31,6,90.6,990.5,67.2
baseline_20260624_225729,baseline,UCIHAR,8,4,0.04956054261752537,936,49.66,6,91.7,1013.1,72.5
baseline_20260624_225729,baseline,UCIHAR,8,5,0.038289128700853325,1038,58.46,6,92.0,969.7,71.1
baseline_20260624_225729,baseline,UCIHAR,8,6,0.031716870654446,864,47.43,6,91.3,982.0,67.7
baseline_20260624_225729,baseline,UCIHAR,8,7,0.04059378475022431,894,47.54,6,91.3,996.8,68.2
baseline_20260624_225729,baseline,UCIHAR,8,8,0.02804658911190927,954,51.31,6,91.5,991.1,69.1
baseline_20260624_225729,baseline,UCIHAR,8,9,0.03304763091728091,834,45.77,6,91.4,969.2,67.7
baseline_20260624_225729,baseline,UCIHAR,9,0,0.031196443118939276,1254,174.88,6,93.8,1019.5,56.0
baseline_20260624_225729,baseline,UCIHAR,9,1,0.044755435176193716,684,35.62,6,90.2,1020.1,67.7
baseline_20260624_225729,baseline,UCIHAR,9,2,0.02972018129657954,666,35.61,6,90.2,1024.2,69.1
baseline_20260624_225729,baseline,UCIHAR,9,3,0.03292204354974357,738,40.36,6,90.1,994.6,67.2
baseline_20260624_225729,baseline,UCIHAR,9,4,0.029507350974849293,936,49.63,6,91.7,1017.7,72.5
baseline_20260624_225729,baseline,UCIHAR,9,5,0.02163950957765337,1038,58.6,6,91.7,968.3,72.1
baseline_20260624_225729,baseline,UCIHAR,9,6,0.03404800806982586,864,47.48,6,91.3,1001.7,67.2
baseline_20260624_225729,baseline,UCIHAR,9,7,0.03837645510569788,894,48.08,6,90.3,1001.3,68.7
baseline_20260624_225729,baseline,UCIHAR,9,8,0.04819117160513997,954,51.24,6,91.6,984.2,69.6
baseline_20260624_225729,baseline,UCIHAR,9,9,0.03858462651260197,834,46.34,6,90.4,972.3,67.2
baseline_20260624_225729,baseline,UCIHAR,10,0,0.03768486497114951,1254,176.47,6,93.5,1028.0,56.5
baseline_20260624_225729,baseline,UCIHAR,10,1,0.0338592640357092,684,35.42,6,90.2,1016.2,68.2
baseline_20260624_225729,baseline,UCIHAR,10,2,0.044357982091605665,666,35.57,6,90.4,1028.1,68.7
baseline_20260624_225729,baseline,UCIHAR,10,3,0.03535600015046922,738,40.33,6,90.6,993.0,66.2
baseline_20260624_225729,baseline,UCIHAR,10,4,0.0384296765550971,936,49.56,6,91.7,1012.0,73.0
baseline_20260624_225729,baseline,UCIHAR,10,5,0.028922728426550748,1038,58.59,6,92.0,992.5,71.6
baseline_20260624_225729,baseline,UCIHAR,10,6,0.03341383243409487,864,47.65,6,91.2,991.6,68.7
baseline_20260624_225729,baseline,UCIHAR,10,7,0.04624541599948246,894,47.7,6,90.9,998.9,69.1
baseline_20260624_225729,baseline,UCIHAR,10,8,0.033318662483777316,954,51.25,6,91.6,988.0,70.1
baseline_20260624_225729,baseline,UCIHAR,10,9,0.0293651617024667,834,45.56,6,91.3,964.4,67.7
baseline_20260625_004741,baseline,UCIHAR,1,0,0.052613659320693264,1254,175.04,6,94.0,1029.3,57.9
baseline_20260625_004741,baseline,UCIHAR,1,1,0.03439037390053272,684,35.48,6,90.1,1032.1,69.6
baseline_20260625_004741,baseline,UCIHAR,1,2,0.04278962779790163,666,35.5,6,90.3,1026.9,69.6
baseline_20260625_004741,baseline,UCIHAR,1,3,0.04613577519458803,738,40.2,6,90.5,992.6,67.7
baseline_20260625_004741,baseline,UCIHAR,1,4,0.0402351758176727,936,50.2,6,90.8,1025.7,72.5
baseline_20260625_004741,baseline,UCIHAR,1,5,0.05552354277460836,1038,58.71,6,91.6,999.4,70.6
baseline_20260625_004741,baseline,UCIHAR,1,6,0.026516839897689912,864,47.65,6,91.2,1005.7,68.2
baseline_20260625_004741,baseline,UCIHAR,1,7,0.04050459168278254,894,47.93,6,90.5,1003.5,69.6
baseline_20260625_004741,baseline,UCIHAR,1,8,0.04352861097348588,954,50.75,6,91.2,993.6,70.6
baseline_20260625_004741,baseline,UCIHAR,1,9,0.02404885062088187,834,46.69,6,90.3,972.2,67.7
baseline_20260625_004741,baseline,UCIHAR,2,0,0.03610474268268598,1254,175.49,6,94.0,1032.9,57.0
baseline_20260625_004741,baseline,UCIHAR,2,1,0.041679315641522406,684,35.45,6,90.3,1021.3,67.7
baseline_20260625_004741,baseline,UCIHAR,2,2,0.04603852133732289,666,35.45,6,90.3,1028.2,69.1
baseline_20260625_004741,baseline,UCIHAR,2,3,0.04158125508745963,738,40.24,6,90.4,996.6,67.2
baseline_20260625_004741,baseline,UCIHAR,2,4,0.047136557288467884,936,49.69,6,91.7,1015.9,74.5
baseline_20260625_004741,baseline,UCIHAR,2,5,0.03784620440274011,1038,58.56,6,91.9,992.8,71.6
baseline_20260625_004741,baseline,UCIHAR,2,6,0.03830951649265794,864,47.71,6,90.7,1001.7,68.2
baseline_20260625_004741,baseline,UCIHAR,2,7,0.05290176891363584,894,47.9,6,90.3,1002.0,69.6
baseline_20260625_004741,baseline,UCIHAR,2,8,0.04278027445876172,954,51.83,6,90.3,992.6,70.1
baseline_20260625_004741,baseline,UCIHAR,2,9,0.03984933876647399,834,46.03,6,91.4,971.7,67.7
baseline_20260625_004741,baseline,UCIHAR,3,0,0.04234953418276027,1254,176.22,6,93.6,1022.3,58.4
baseline_20260625_004741,baseline,UCIHAR,3,1,0.03638759413734079,684,35.76,6,89.4,1022.5,67.7
baseline_20260625_004741,baseline,UCIHAR,3,2,0.05146428644657135,666,35.42,6,90.1,1027.9,69.6
baseline_20260625_004741,baseline,UCIHAR,3,3,0.027927815914154053,738,40.34,6,90.5,994.9,66.7
baseline_20260625_004741,baseline,UCIHAR,3,4,0.04058860368760569,936,49.56,6,91.5,1019.3,73.0
baseline_20260625_004741,baseline,UCIHAR,3,5,0.03927547893545125,1038,58.58,6,91.8,993.6,72.1
baseline_20260625_004741,baseline,UCIHAR,3,6,0.04308914704821431,864,47.69,6,91.3,1003.3,68.2
baseline_20260625_004741,baseline,UCIHAR,3,7,0.04353167951250306,894,47.53,6,91.3,996.1,69.6
baseline_20260625_004741,baseline,UCIHAR,3,8,0.04886358284524509,954,50.73,6,91.0,991.8,70.6
baseline_20260625_004741,baseline,UCIHAR,3,9,0.041642770171165466,834,45.96,6,91.3,970.0,67.2
baseline_20260625_004741,baseline,UCIHAR,4,0,0.044860452180728316,1254,175.28,6,93.9,1025.4,57.0
baseline_20260625_004741,baseline,UCIHAR,4,1,0.04053636509925127,684,36.71,6,87.7,1023.1,68.7
baseline_20260625_004741,baseline,UCIHAR,4,2,0.02904763533733785,666,35.59,6,89.6,1026.5,68.7
baseline_20260625_004741,baseline,UCIHAR,4,3,0.04009283380582929,738,40.35,6,89.9,991.0,66.2
baseline_20260625_004741,baseline,UCIHAR,4,4,0.041831644784126966,936,49.8,6,91.6,1020.1,73.0
baseline_20260625_004741,baseline,UCIHAR,4,5,0.033632017381023616,1038,58.58,6,91.9,993.4,71.6
baseline_20260625_004741,baseline,UCIHAR,4,6,0.0367600830594221,864,47.81,6,91.1,1001.1,68.2
baseline_20260625_004741,baseline,UCIHAR,4,7,0.03430145624308632,894,48.05,6,91.0,972.9,70.6
baseline_20260625_004741,baseline,UCIHAR,4,8,0.042682496032544544,954,50.38,6,91.0,993.6,70.1
baseline_20260625_004741,baseline,UCIHAR,4,9,0.040265191525507435,834,46.02,6,91.4,969.7,67.2
baseline_20260625_004741,baseline,UCIHAR,5,0,0.039298199362268575,1254,175.51,6,94.0,1028.3,56.5
baseline_20260625_004741,baseline,UCIHAR,5,1,0.043224981101229784,684,35.62,6,89.8,1021.1,67.7
baseline_20260625_004741,baseline,UCIHAR,5,2,0.03847172553651035,666,35.52,6,90.1,1026.2,68.7
baseline_20260625_004741,baseline,UCIHAR,5,3,0.04792265119877728,738,40.28,6,90.5,995.7,67.7
baseline_20260625_004741,baseline,UCIHAR,5,4,0.03332544510651912,936,49.9,6,91.1,1019.8,73.0
baseline_20260625_004741,baseline,UCIHAR,5,5,0.03614427564025391,1038,58.59,6,91.8,998.0,72.1
baseline_20260625_004741,baseline,UCIHAR,5,6,0.03800958088742426,864,47.75,6,90.9,1000.3,68.7
baseline_20260625_004741,baseline,UCIHAR,5,7,0.026173340604425624,894,48.2,6,90.1,965.7,69.6
baseline_20260625_004741,baseline,UCIHAR,5,8,0.0458207274787128,954,50.58,6,91.4,990.3,69.6
baseline_20260625_004741,baseline,UCIHAR,5,9,0.04255112411024479,834,45.9,6,91.3,973.0,67.2
baseline_20260625_004741,baseline,UCIHAR,6,0,0.04314213711768389,1254,175.24,6,94.0,1030.7,57.0
baseline_20260625_004741,baseline,UCIHAR,6,1,0.03166727456264198,684,35.89,6,89.1,1021.2,68.2
baseline_20260625_004741,baseline,UCIHAR,6,2,0.03013184224255383,666,35.35,6,90.2,1030.4,69.6
baseline_20260625_004741,baseline,UCIHAR,6,3,0.0464727275962518,738,40.2,6,90.7,994.0,67.7
baseline_20260625_004741,baseline,UCIHAR,6,4,0.035999039454119544,936,49.53,6,91.5,1015.7,74.5
baseline_20260625_004741,baseline,UCIHAR,6,5,0.02734058428904973,1038,58.51,6,92.0,995.3,73.0
baseline_20260625_004741,baseline,UCIHAR,6,6,0.03940055462030264,864,47.56,6,91.4,1001.5,69.6
baseline_20260625_004741,baseline,UCIHAR,6,7,0.03256720625079022,894,47.55,6,91.2,970.9,70.1
baseline_20260625_004741,baseline,UCIHAR,6,8,0.03702280803450516,954,51.31,6,90.5,989.5,70.1
baseline_20260625_004741,baseline,UCIHAR,6,9,0.03831367207189592,834,46.35,6,90.2,973.7,67.2
baseline_20260625_004741,baseline,UCIHAR,7,0,0.045924466961112465,1254,175.59,6,93.9,1027.5,57.5
baseline_20260625_004741,baseline,UCIHAR,7,1,0.039199060387909414,684,35.93,6,89.3,1020.7,68.2
baseline_20260625_004741,baseline,UCIHAR,7,2,0.042237444047350435,666,35.68,6,89.8,1023.9,69.1
baseline_20260625_004741,baseline,UCIHAR,7,3,0.03552891790274192,738,40.23,6,90.1,997.7,67.2
baseline_20260625_004741,baseline,UCIHAR,7,4,0.03338881172905011,936,49.73,6,91.7,1023.8,73.0
baseline_20260625_004741,baseline,UCIHAR,7,5,0.026051852488308214,1038,58.44,6,92.0,994.2,71.6
baseline_20260625_004741,baseline,UCIHAR,7,6,0.04248081702882281,864,47.45,6,91.1,1004.5,68.2
baseline_20260625_004741,baseline,UCIHAR,7,7,0.029044849189141624,894,47.39,6,91.2,986.0,69.6
baseline_20260625_004741,baseline,UCIHAR,7,8,0.03380654027153339,954,51.38,6,91.2,984.5,70.6
baseline_20260625_004741,baseline,UCIHAR,7,9,0.03538168463497781,834,45.14,6,91.2,973.2,67.2
